ID,Num of marathon,Unfinished_marathon,Age,Num of mtl marathon,2012 mtl Marathon,2013 mtl Marathon,2014 mtl Marathon,2015 mtl Marathon
2923,1,0,1,1,0,0,0,1
2924,5,0,5,2,1,1,0,0
2925,1,0,2,1,0,1,0,0
2926,2,0,1,1,0,0,0,1
2927,1,0,3,0,0,0,0,0
2928,1,0,1,1,0,0,0,1
2929,2,0,4,2,1,1,0,0
2930,1,0,1,1,0,0,0,1
2931,1,0,2,1,0,0,0,1
2932,1,0,2,0,0,0,0,0
2933,1,0,2,1,0,0,0,1
2934,1,0,2,1,0,0,0,1
2935,1,0,3,0,0,0,0,0
2936,1,2,4,1,0,1,0,0
2937,0,0,4,0,0,0,0,0
2938,1,0,3,1,0,0,0,1
2939,0,0,3,0,0,0,0,0
2940,1,0,3,0,0,0,0,0
2941,1,0,4,0,0,0,0,0
2942,4,3,5,1,0,1,0,0
2943,1,0,5,1,0,0,0,1
2944,1,0,1,0,0,0,0,0
2945,1,0,4,1,0,0,0,1
2946,0,0,4,0,0,0,0,0
2947,1,0,3,0,0,0,0,0
2948,1,0,1,1,0,0,0,1
2949,1,1,3,1,0,1,0,0
2950,2,0,1,1,0,1,0,0
2951,4,1,4,2,0,1,0,1
2952,1,0,5,1,0,0,0,1
2953,1,0,4,1,1,0,0,0
2954,1,0,3,1,0,1,0,0
2955,1,1,4,0,0,0,0,0
2956,1,1,3,1,0,1,0,0
2957,1,0,2,0,0,0,0,0
2958,0,0,4,0,0,0,0,0
2959,1,0,3,1,0,0,0,1
2960,0,4,5,0,0,0,0,0
2961,1,0,3,1,0,0,0,1
2962,1,0,3,1,0,1,0,0
2963,1,0,5,1,0,0,0,1
2964,1,0,4,1,0,0,0,1
2965,2,0,5,2,1,1,0,0
2966,1,6,4,1,0,1,0,0
2967,1,0,2,1,0,0,0,1
2968,1,0,3,1,0,0,0,1
2969,1,0,4,1,0,0,0,1
2970,1,0,4,0,0,0,0,0
2971,1,0,4,0,0,0,0,0
2972,1,0,5,1,0,0,0,1
2973,2,1,3,2,1,1,0,0
2974,1,0,3,1,0,0,0,1
2975,1,0,1,1,1,0,0,0
2976,1,0,5,1,0,0,0,1
2977,1,0,3,1,0,0,0,1
2978,1,0,3,1,0,0,0,1
2979,1,0,2,1,1,0,0,0
2980,0,0,3,0,0,0,0,0
2981,1,0,4,0,0,0,0,0
2982,1,0,6,1,0,0,0,1
2983,1,0,3,0,0,0,0,0
2984,1,0,3,1,0,1,0,0
2985,1,5,1,0,0,0,0,0
2986,1,0,3,1,1,0,0,0
2987,1,0,3,1,0,0,0,1
2988,1,1,3,0,0,0,0,0
2989,1,1,4,1,0,0,0,1
2990,1,1,3,0,0,0,0,0
2991,1,0,2,1,0,0,0,1
2992,1,0,5,1,1,0,0,0
2993,0,0,5,0,0,0,0,0
2994,2,0,4,2,1,1,0,0
2995,1,0,4,0,0,0,0,0
2996,1,0,1,1,0,0,0,1
2997,0,0,5,0,0,0,0,0
2998,1,2,3,0,0,0,0,0
2999,3,3,4,1,0,1,0,0
3000,1,1,3,1,0,1,0,0
3001,0,0,2,0,0,0,0,0
3002,1,0,3,1,1,0,0,0
3003,1,0,5,1,0,0,0,1
3004,0,0,4,0,0,0,0,0
3005,1,0,4,1,0,0,0,1
3006,1,0,5,0,0,0,0,0
3007,1,0,3,1,0,0,0,1
3008,1,0,3,1,0,1,0,0
3009,1,0,1,1,1,0,0,0
3010,1,0,3,0,0,0,0,0
3011,1,0,3,1,0,0,0,1
3012,1,0,2,1,0,0,0,1
3013,1,0,2,0,0,0,0,0
3014,2,2,4,0,0,0,0,0
3015,1,3,5,0,0,0,0,0
3016,1,0,3,1,0,1,0,0
3017,1,0,3,1,0,0,0,1
3018,1,0,4,1,0,0,0,1
3019,1,0,3,0,0,0,0,0
3020,0,1,3,0,0,0,0,0
3021,1,0,3,0,0,0,0,0
3022,1,0,2,0,0,0,0,0
3023,1,0,1,1,0,0,0,1
3024,1,0,4,0,0,0,0,0
3025,1,0,3,0,0,0,0,0
3026,1,0,3,1,0,0,0,1
3027,1,0,5,1,0,0,0,1
3028,1,0,3,1,0,1,0,0
3029,1,1,2,0,0,0,0,0
3030,2,0,3,2,1,0,0,1
3031,0,0,1,0,0,0,0,0
3032,1,0,3,1,0,1,0,0
3033,1,1,3,1,0,0,0,1
3034,1,0,5,1,0,0,0,1
3035,1,0,3,1,0,0,0,1
3036,0,0,2,0,0,0,0,0
3037,0,1,6,0,0,0,0,0
3038,1,0,4,1,1,0,0,0
3039,1,0,2,0,0,0,0,0
3040,1,0,4,1,0,0,0,1
3041,11,3,3,1,1,0,0,0
3042,1,0,4,1,0,1,0,0
3043,0,0,1,0,0,0,0,0
3044,1,0,3,0,0,0,0,0
3045,0,0,2,0,0,0,0,0
3046,1,0,5,1,1,0,0,0
3047,1,1,3,0,0,0,0,0
3048,1,0,6,1,0,1,0,0
3049,1,0,4,1,0,0,0,1
3050,1,2,2,1,0,1,0,0
3051,1,0,1,1,0,0,0,1
3052,1,0,2,1,0,1,0,0
3053,1,0,2,1,0,0,0,1
3054,1,0,4,1,0,0,0,1
3055,1,0,3,1,0,0,0,1
3056,1,1,3,1,1,0,0,0
3057,2,8,3,0,0,0,0,0
3058,1,0,3,1,1,0,0,0
3059,1,0,5,1,0,0,0,1
3060,0,0,3,0,0,0,0,0
3061,1,1,4,1,1,0,0,0
3062,1,0,4,1,0,0,0,1
3063,1,0,4,1,1,0,0,0
3064,1,0,3,1,0,0,0,1
3065,1,0,3,1,1,0,0,0
3066,1,0,5,1,0,1,0,0
3067,1,1,3,0,0,0,0,0
3068,1,0,5,0,0,0,0,0
3069,0,0,5,0,0,0,0,0
3070,1,0,5,0,0,0,0,0
3071,1,0,3,1,0,0,0,1
3072,1,1,5,0,0,0,0,0
3073,0,2,4,0,0,0,0,0
3074,0,0,4,0,0,0,0,0
3075,1,0,1,1,0,0,0,1
3076,0,0,5,0,0,0,0,0
3077,2,1,3,1,1,0,0,0
3078,1,0,4,1,0,0,0,1
3079,1,0,3,1,0,1,0,0
3080,1,0,4,1,0,1,0,0
3081,1,0,3,1,0,0,0,1
3082,1,0,4,0,0,0,0,0
3083,1,0,5,0,0,0,0,0
3084,1,0,2,1,0,0,0,1
3085,3,0,4,2,1,1,0,0
3086,2,0,5,1,0,0,0,1
3087,1,1,3,0,0,0,0,0
3088,1,0,4,0,0,0,0,0
3089,1,1,1,1,1,0,0,0
3090,1,0,4,1,0,0,0,1
3091,1,0,4,1,0,1,0,0
3092,1,0,5,0,0,0,0,0
3093,1,0,1,0,0,0,0,0
3094,2,0,6,1,0,0,0,1
3095,1,0,3,1,0,0,0,1
3096,4,4,5,1,1,0,0,0
3097,1,0,2,1,1,0,0,0
3098,1,0,2,1,0,1,0,0
3099,1,0,3,0,0,0,0,0
3100,1,0,5,1,0,0,0,1
3101,1,0,4,1,0,0,0,1
3102,1,0,3,1,0,1,0,0
3103,0,0,3,0,0,0,0,0
3104,0,0,3,0,0,0,0,0
3105,1,0,4,0,0,0,0,0
3106,2,3,5,1,0,1,0,0
3107,3,1,3,2,0,1,0,1
3108,0,0,3,0,0,0,0,0
3109,1,0,1,1,0,0,0,1
3110,0,0,4,0,0,0,0,0
3111,1,0,5,1,0,0,0,1
3112,2,0,4,1,0,1,0,0
3113,1,0,4,1,1,0,0,0
3114,0,0,5,0,0,0,0,0
3115,1,0,4,0,0,0,0,0
3116,1,1,2,0,0,0,0,0
3117,1,0,4,0,0,0,0,0
3118,1,0,4,1,0,0,0,1
3119,1,0,3,1,0,1,0,0
3120,1,0,3,1,0,1,0,0
3121,2,1,5,1,0,1,0,0
3122,1,0,4,1,0,0,0,1
3123,1,0,5,1,0,0,0,1
3124,1,0,5,0,0,0,0,0
3125,1,0,4,0,0,0,0,0
3126,1,0,2,0,0,0,0,0
3127,2,0,3,1,0,1,0,0
3128,4,1,3,3,1,1,0,1
3129,1,0,4,0,0,0,0,0
3130,0,0,3,0,0,0,0,0
3131,3,4,4,1,1,0,0,0
3132,1,0,1,1,1,0,0,0
3133,1,0,4,1,0,1,0,0
3134,1,0,3,1,0,0,0,1
3135,3,2,4,0,0,0,0,0
3136,1,0,6,0,0,0,0,0
3137,1,0,4,1,0,0,0,1
3138,2,0,2,0,0,0,0,0
3139,2,1,4,0,0,0,0,0
3140,1,0,3,1,1,0,0,0
3141,1,0,5,1,0,1,0,0
3142,1,0,1,1,0,1,0,0
3143,0,0,3,0,0,0,0,0
3144,1,0,4,1,0,0,0,1
3145,1,0,4,1,0,0,0,1
3146,3,1,5,0,0,0,0,0
3147,1,0,1,1,0,1,0,0
3148,3,0,4,2,0,1,0,1
3149,1,0,3,1,0,0,0,1
3150,1,0,3,1,0,0,0,1
3151,2,3,4,0,0,0,0,0
3152,0,0,4,0,0,0,0,0
3153,1,1,4,1,1,0,0,0
3154,1,0,4,1,0,0,0,1
3155,1,1,4,0,0,0,0,0
3156,1,1,4,0,0,0,0,0
3157,1,0,4,1,0,0,0,1
3158,2,0,3,2,0,1,0,1
3159,1,0,1,1,1,0,0,0
3160,1,0,1,0,0,0,0,0
3161,1,3,3,1,1,0,0,0
3162,0,0,1,0,0,0,0,0
3163,2,0,5,1,0,0,0,1
3164,1,0,2,1,0,0,0,1
3165,2,2,2,0,0,0,0,0
3166,1,0,1,1,0,0,0,1
3167,1,0,3,0,0,0,0,0
3168,1,0,2,1,0,0,0,1
3169,1,0,5,1,0,0,0,1
3170,1,0,3,1,1,0,0,0
3171,1,0,3,1,0,0,0,1
3172,0,0,3,0,0,0,0,0
3173,1,0,1,1,1,0,0,0
3174,1,0,3,1,1,0,0,0
3175,1,0,3,1,0,1,0,0
3176,1,0,2,1,1,0,0,0
3177,2,1,3,1,1,0,0,0
3178,1,1,2,0,0,0,0,0
3179,1,0,3,1,0,1,0,0
3180,2,0,4,1,0,0,0,1
3181,1,0,5,1,1,0,0,0
3182,2,0,4,2,1,1,0,0
3183,0,0,2,0,0,0,0,0
3184,1,0,3,1,0,0,0,1
3185,1,0,2,1,0,0,0,1
3186,1,0,3,0,0,0,0,0
3187,1,0,5,1,0,1,0,0
3188,1,1,1,1,0,0,0,1
3189,1,1,3,1,0,0,0,1
3190,1,0,3,0,0,0,0,0
3191,1,0,2,1,1,0,0,0
3192,1,0,5,1,0,0,0,1
3193,1,0,4,1,0,0,0,1
3194,1,0,3,1,0,1,0,0
3195,1,0,4,1,0,1,0,0
3196,1,0,3,0,0,0,0,0
3197,0,0,4,0,0,0,0,0
3198,1,0,2,1,0,0,0,1
3199,1,0,3,1,0,1,0,0
3200,1,0,4,1,0,0,0,1
3201,4,0,4,3,1,1,0,1
3202,1,1,2,0,0,0,0,0
3203,1,2,4,0,0,0,0,0
3204,2,0,6,1,0,0,0,1
3205,1,0,3,1,1,0,0,0
3206,1,0,1,0,0,0,0,0
3207,3,0,3,2,1,1,0,0
3208,2,0,4,1,0,1,0,0
3209,1,0,4,0,0,0,0,0
3210,1,0,4,1,0,0,0,1
3211,1,0,2,0,0,0,0,0
3212,3,0,2,2,1,1,0,0
3213,1,0,1,0,0,0,0,0
3214,1,0,4,1,1,0,0,0
3215,1,0,5,1,0,0,0,1
3216,2,0,4,1,0,0,0,1
3217,0,0,4,0,0,0,0,0
3218,1,0,4,1,1,0,0,0
3219,1,0,3,1,0,1,0,0
3220,1,0,2,1,0,0,0,1
3221,1,0,2,1,0,1,0,0
3222,2,0,2,1,1,0,0,0
3223,1,0,3,0,0,0,0,0
3224,1,1,3,0,0,0,0,0
3225,1,1,3,1,0,1,0,0
3226,1,3,3,0,0,0,0,0
3227,1,0,4,1,0,0,0,1
3228,1,1,4,1,0,1,0,0
3229,0,0,5,0,0,0,0,0
3230,1,0,2,1,0,0,0,1
3231,0,0,4,0,0,0,0,0
3232,1,0,5,1,1,0,0,0
3233,1,0,1,1,0,0,0,1
3234,1,0,2,0,0,0,0,0
3235,0,0,4,0,0,0,0,0
3236,0,0,2,0,0,0,0,0
3237,0,0,2,0,0,0,0,0
3238,1,0,3,1,0,0,0,1
3239,0,0,2,0,0,0,0,0
3240,1,0,3,1,0,0,0,1
3241,1,0,5,1,0,1,0,0
3242,1,1,3,1,1,0,0,0
3243,1,0,1,1,0,0,0,1
3244,1,1,4,1,0,1,0,0
3245,3,0,3,2,1,1,0,0
3246,1,4,5,0,0,0,0,0
3247,1,0,4,1,1,0,0,0
3248,0,0,4,0,0,0,0,0
3249,1,0,2,1,0,0,0,1
3250,1,1,2,1,0,1,0,0
3251,1,0,1,1,0,0,0,1
3252,0,1,3,0,0,0,0,0
3253,1,0,3,1,0,0,0,1
3254,1,0,2,1,0,1,0,0
3255,1,0,5,1,1,0,0,0
3256,1,0,2,0,0,0,0,0
3257,1,0,4,0,0,0,0,0
3258,0,1,4,0,0,0,0,0
3259,0,0,6,0,0,0,0,0
3260,1,0,3,1,0,1,0,0
3261,1,0,4,1,1,0,0,0
3262,1,0,5,1,0,1,0,0
3263,2,0,4,1,0,1,0,0
3264,1,0,3,0,0,0,0,0
3265,0,0,3,0,0,0,0,0
3266,2,1,5,2,1,1,0,0
3267,1,0,6,0,0,0,0,0
3268,1,0,3,1,0,0,0,1
3269,1,0,4,1,1,0,0,0
3270,1,0,4,1,0,0,0,1
3271,1,0,2,1,0,0,0,1
3272,1,0,2,1,0,0,0,1
3273,1,0,3,1,0,0,0,1
3274,0,0,3,0,0,0,0,0
3275,0,0,1,0,0,0,0,0
3276,1,0,3,0,0,0,0,0
3277,1,0,4,1,0,0,0,1
3278,1,0,5,1,0,0,0,1
3279,1,0,4,1,1,0,0,0
3280,1,0,5,1,0,0,0,1
3281,1,0,2,1,0,0,0,1
3282,1,1,3,1,0,1,0,0
3283,1,0,4,1,0,1,0,0
3284,1,0,4,0,0,0,0,0
3285,1,0,6,1,0,0,0,1
3286,1,0,2,1,0,0,0,1
3287,1,0,3,0,0,0,0,0
3288,2,1,4,0,0,0,0,0
3289,1,1,4,0,0,0,0,0
3290,1,0,3,1,0,0,0,1
3291,1,0,3,1,0,0,0,1
3292,4,1,4,2,1,1,0,0
3293,2,1,4,1,0,1,0,0
3294,1,0,4,1,0,0,0,1
3295,1,0,2,0,0,0,0,0
3296,1,0,2,0,0,0,0,0
3297,2,0,4,1,1,0,0,0
3298,1,0,4,0,0,0,0,0
3299,0,0,5,0,0,0,0,0
3300,1,0,3,1,0,0,0,1
3301,0,0,4,0,0,0,0,0
3302,1,0,5,1,0,1,0,0
3303,1,2,4,0,0,0,0,0
3304,0,0,4,0,0,0,0,0
3305,1,0,3,1,0,1,0,0
3306,1,0,4,1,0,0,0,1
3307,1,0,3,1,1,0,0,0
3308,1,0,3,1,1,0,0,0
3309,2,1,3,1,0,1,0,0
3310,1,0,4,1,0,1,0,0
3311,1,0,5,1,0,0,0,1
3312,1,1,2,0,0,0,0,0
3313,1,0,2,0,0,0,0,0
3314,0,0,5,0,0,0,0,0
3315,1,0,3,1,0,1,0,0
3316,0,0,3,0,0,0,0,0
3317,0,0,3,0,0,0,0,0
3318,1,1,2,0,0,0,0,0
3319,0,0,2,0,0,0,0,0
3320,1,8,7,0,0,0,0,0
3321,1,0,4,1,0,1,0,0
3322,1,1,5,0,0,0,0,0
3323,1,0,3,0,0,0,0,0
3324,1,0,3,1,1,0,0,0
3325,2,1,3,1,0,1,0,0
3326,1,0,3,0,0,0,0,0
3327,1,0,4,1,0,1,0,0
3328,1,0,3,1,1,0,0,0
3329,2,0,2,2,1,1,0,0
3330,1,0,3,1,1,0,0,0
3331,2,1,4,1,1,0,0,0
3332,1,0,3,1,0,1,0,0
3333,0,0,5,0,0,0,0,0
3334,1,0,3,0,0,0,0,0
3335,1,0,4,1,0,1,0,0
3336,1,1,6,1,0,1,0,0
3337,1,0,2,1,0,0,0,1
3338,3,0,4,2,0,1,0,1
3339,1,0,1,1,0,1,0,0
3340,1,0,4,1,0,0,0,1
3341,1,0,5,1,0,1,0,0
3342,1,0,5,1,0,0,0,1
3343,1,2,4,1,1,0,0,0
3344,3,2,4,1,0,1,0,0
3345,1,0,5,1,0,0,0,1
3346,1,0,3,1,0,0,0,1
3347,1,1,4,1,0,0,0,1
3348,0,0,4,0,0,0,0,0
3349,1,0,4,1,0,1,0,0
3350,1,0,3,1,0,1,0,0
3351,0,0,2,0,0,0,0,0
3352,0,0,3,0,0,0,0,0
3353,2,3,4,0,0,0,0,0
3354,1,1,3,1,1,0,0,0
3355,1,1,4,1,0,0,0,1
3356,1,0,3,0,0,0,0,0
3357,1,0,4,1,0,0,0,1
3358,1,0,3,1,0,0,0,1
3359,1,0,1,1,1,0,0,0
3360,1,3,3,0,0,0,0,0
3361,1,0,4,0,0,0,0,0
3362,1,3,4,0,0,0,0,0
3363,1,0,3,1,0,1,0,0
3364,1,0,4,1,1,0,0,0
3365,1,0,1,0,0,0,0,0
3366,1,0,4,0,0,0,0,0
3367,1,0,3,1,0,1,0,0
3368,1,0,2,1,0,0,0,1
3369,0,0,3,0,0,0,0,0
3370,1,0,2,1,0,0,0,1
3371,1,0,3,1,0,1,0,0
3372,2,0,5,1,0,0,0,1
3373,5,1,4,3,1,1,0,1
3374,1,1,5,0,0,0,0,0
3375,1,0,4,1,0,0,0,1
3376,1,0,3,0,0,0,0,0
3377,1,0,1,0,0,0,0,0
3378,1,0,4,1,0,1,0,0
3379,1,0,1,1,0,0,0,1
3380,1,0,5,1,1,0,0,0
3381,1,0,1,1,0,1,0,0
3382,1,0,4,1,0,0,0,1
3383,1,0,3,1,1,0,0,0
3384,1,0,2,0,0,0,0,0
3385,1,0,3,1,0,0,0,1
3386,1,0,3,1,0,0,0,1
3387,2,0,5,2,1,1,0,0
3388,1,0,5,1,0,0,0,1
3389,1,0,3,1,1,0,0,0
3390,1,0,1,0,0,0,0,0
3391,1,0,3,1,0,0,0,1
3392,1,0,2,1,0,0,0,1
3393,0,0,3,0,0,0,0,0
3394,1,2,4,0,0,0,0,0
3395,1,0,1,1,0,1,0,0
3396,2,1,5,0,0,0,0,0
3397,0,0,3,0,0,0,0,0
3398,1,0,4,1,0,0,0,1
3399,0,0,1,0,0,0,0,0
3400,1,0,1,0,0,0,0,0
3401,2,0,5,0,0,0,0,0
3402,1,0,4,1,1,0,0,0
3403,0,0,4,0,0,0,0,0
3404,1,0,3,1,0,0,0,1
3405,0,0,2,0,0,0,0,0
3406,1,0,4,1,0,0,0,1
3407,1,0,4,1,0,0,0,1
3408,1,0,2,0,0,0,0,0
3409,3,2,5,2,1,1,0,0
3410,1,0,3,1,0,0,0,1
3411,1,0,3,1,0,0,0,1
3412,1,2,3,0,0,0,0,0
3413,1,2,5,0,0,0,0,0
3414,1,0,3,0,0,0,0,0
3415,1,0,5,1,0,1,0,0
3416,1,0,2,1,1,0,0,0
3417,1,0,4,1,0,0,0,1
3418,1,0,4,1,0,0,0,1
3419,2,0,3,0,0,0,0,0
3420,1,0,1,0,0,0,0,0
3421,1,1,4,1,0,0,0,1
3422,1,0,5,1,1,0,0,0
3423,0,0,4,0,0,0,0,0
3424,1,0,5,1,0,0,0,1
3425,1,0,2,1,0,0,0,1
3426,1,0,3,1,0,0,0,1
3427,1,0,4,1,0,1,0,0
3428,1,1,4,1,0,0,0,1
3429,1,0,3,1,0,0,0,1
3430,1,0,3,1,1,0,0,0
3431,1,1,3,1,0,0,0,1
3432,1,2,5,1,1,0,0,0
3433,1,0,3,0,0,0,0,0
3434,1,0,4,1,1,0,0,0
3435,1,0,3,0,0,0,0,0
3436,1,0,4,1,0,1,0,0
3437,2,1,3,1,0,0,0,1
3438,1,0,5,1,0,0,0,1
3439,0,0,1,0,0,0,0,0
3440,3,0,2,2,1,1,0,0
3441,1,1,3,1,0,1,0,0
3442,2,0,1,1,0,1,0,0
3443,1,0,4,1,0,0,0,1
3444,1,0,3,1,0,0,0,1
3445,1,0,4,1,0,0,0,1
3446,0,0,4,0,0,0,0,0
3447,2,0,2,2,1,1,0,0
3448,1,0,3,0,0,0,0,0
3449,1,0,4,1,0,0,0,1
3450,2,0,3,1,0,0,0,1
3451,1,0,3,1,0,0,0,1
3452,0,0,3,0,0,0,0,0
3453,1,0,2,1,0,0,0,1
3454,1,0,2,1,0,0,0,1
3455,1,0,3,0,0,0,0,0
3456,1,0,2,0,0,0,0,0
3457,1,0,2,0,0,0,0,0
3458,1,0,4,1,0,0,0,1
3459,1,0,5,0,0,0,0,0
3460,1,0,3,1,0,0,0,1
3461,3,1,3,2,1,1,0,0
3462,1,0,4,1,0,1,0,0
3463,1,0,4,0,0,0,0,0
3464,0,0,4,0,0,0,0,0
3465,1,0,3,1,1,0,0,0
3466,1,0,4,1,0,0,0,1
3467,1,3,2,0,0,0,0,0
3468,1,0,3,1,0,0,0,1
3469,1,0,4,1,0,0,0,1
3470,1,2,5,1,0,1,0,0
3471,1,0,4,0,0,0,0,0
3472,1,0,2,0,0,0,0,0
3473,2,0,2,1,0,1,0,0
3474,0,0,5,0,0,0,0,0
3475,0,0,2,0,0,0,0,0
3476,3,1,4,0,0,0,0,0
3477,1,0,3,1,0,1,0,0
3478,1,0,5,1,0,0,0,1
3479,1,0,4,0,0,0,0,0
3480,1,0,5,1,0,0,0,1
3481,0,0,5,0,0,0,0,0
3482,3,1,3,2,1,1,0,0
3483,2,0,4,1,0,1,0,0
3484,1,0,4,0,0,0,0,0
3485,1,0,2,0,0,0,0,0
3486,1,0,2,0,0,0,0,0
3487,2,1,3,0,0,0,0,0
3488,1,1,6,1,0,0,0,1
3489,1,0,2,1,0,0,0,1
3490,1,1,4,1,1,0,0,0
3491,0,0,4,0,0,0,0,0
3492,1,0,6,1,0,0,0,1
3493,1,0,3,1,0,1,0,0
3494,1,0,1,1,0,0,0,1
3495,1,2,4,1,0,1,0,0
3496,2,0,2,1,0,0,0,1
3497,1,0,6,0,0,0,0,0
3498,1,0,5,0,0,0,0,0
3499,1,0,3,0,0,0,0,0
3500,1,0,4,1,0,1,0,0
3501,1,0,3,1,0,0,0,1
3502,1,0,5,0,0,0,0,0
3503,2,0,4,1,0,0,0,1
3504,1,0,1,0,0,0,0,0
3505,1,0,4,0,0,0,0,0
3506,2,0,4,1,0,0,0,1
3507,0,0,3,0,0,0,0,0
3508,1,0,4,1,0,0,0,1
3509,1,1,4,1,0,1,0,0
3510,2,0,4,2,0,1,0,1
3511,1,0,3,0,0,0,0,0
3512,1,0,6,1,0,0,0,1
3513,0,0,2,0,0,0,0,0
3514,1,0,3,0,0,0,0,0
3515,2,2,3,1,0,0,0,1
3516,1,0,3,1,0,1,0,0
3517,2,4,4,0,0,0,0,0
3518,1,0,3,1,0,0,0,1
3519,0,1,4,0,0,0,0,0
3520,0,0,2,0,0,0,0,0
3521,1,0,2,1,0,0,0,1
3522,2,0,4,2,0,1,0,1
3523,1,0,4,1,0,0,0,1
3524,1,0,4,1,0,1,0,0
3525,1,0,4,1,0,0,0,1
3526,0,0,2,0,0,0,0,0
3527,0,0,2,0,0,0,0,0
3528,1,1,2,1,0,1,0,0
3529,1,0,1,1,0,1,0,0
3530,1,0,4,1,1,0,0,0
3531,1,2,5,1,0,1,0,0
3532,1,0,2,1,0,1,0,0
3533,1,0,3,1,1,0,0,0
3534,0,0,4,0,0,0,0,0
3535,1,0,2,1,0,1,0,0
3536,1,0,4,0,0,0,0,0
3537,1,1,3,1,0,0,0,1
3538,1,0,4,1,0,0,0,1
3539,0,0,4,0,0,0,0,0
3540,10,1,4,0,0,0,0,0
3541,0,0,2,0,0,0,0,0
3542,1,0,4,0,0,0,0,0
3543,1,0,5,1,0,0,0,1
3544,1,0,1,1,0,0,0,1
3545,1,0,5,1,0,0,0,1
3546,0,0,3,0,0,0,0,0
3547,1,0,1,1,0,0,0,1
3548,1,0,3,1,0,0,0,1
3549,1,0,1,1,0,0,0,1
3550,0,0,3,0,0,0,0,0
3551,1,0,3,1,0,0,0,1
3552,2,1,3,1,0,0,0,1
3553,1,0,4,1,0,0,0,1
3554,1,0,4,1,0,1,0,0
3555,1,2,3,0,0,0,0,0
3556,0,0,5,0,0,0,0,0
3557,0,0,4,0,0,0,0,0
3558,0,0,5,0,0,0,0,0
3559,1,0,2,0,0,0,0,0
3560,1,0,3,1,1,0,0,0
3561,1,1,4,1,0,0,0,1
3562,1,0,2,0,0,0,0,0
3563,3,0,4,1,0,0,0,1
3564,0,0,2,0,0,0,0,0
3565,1,0,2,1,0,1,0,0
3566,1,0,4,1,0,0,0,1
3567,1,0,1,0,0,0,0,0
3568,0,0,3,0,0,0,0,0
3569,1,0,2,1,0,0,0,1
3570,1,0,3,1,0,0,0,1
3571,1,0,3,0,0,0,0,0
3572,2,0,6,1,0,0,0,1
3573,1,1,4,0,0,0,0,0
3574,2,0,3,2,0,1,0,1
3575,2,0,4,1,1,0,0,0
3576,2,6,6,1,1,0,0,0
3577,0,0,1,0,0,0,0,0
3578,2,0,4,2,0,1,0,1
3579,2,2,3,0,0,0,0,0
3580,1,0,3,1,0,0,0,1
3581,1,0,4,1,0,0,0,1
3582,1,0,3,1,0,0,0,1
3583,0,0,4,0,0,0,0,0
3584,2,0,5,2,0,1,0,1
3585,1,1,3,0,0,0,0,0
3586,2,0,3,1,0,0,0,1
3587,1,0,4,1,0,0,0,1
3588,1,1,2,0,0,0,0,0
3589,0,0,1,0,0,0,0,0
3590,1,1,4,1,1,0,0,0
3591,1,0,3,1,1,0,0,0
3592,1,0,3,0,0,0,0,0
3593,1,0,5,1,1,0,0,0
3594,2,0,5,1,0,1,0,0
3595,1,0,3,1,1,0,0,0
3596,2,1,4,0,0,0,0,0
3597,3,2,3,2,1,1,0,0
3598,0,0,3,0,0,0,0,0
3599,0,4,3,0,0,0,0,0
3600,1,0,7,1,0,1,0,0
3601,1,0,5,1,0,0,0,1
3602,1,0,3,1,0,0,0,1
3603,1,1,2,1,0,1,0,0
3604,1,0,3,1,0,0,0,1
3605,2,1,3,1,0,1,0,0
3606,1,0,4,1,1,0,0,0
3607,1,0,3,1,0,0,0,1
3608,2,3,4,1,1,0,0,0
3609,2,1,1,0,0,0,0,0
3610,1,0,3,1,0,1,0,0
3611,1,0,3,0,0,0,0,0
3612,0,0,1,0,0,0,0,0
3613,1,1,4,1,0,1,0,0
3614,1,0,4,1,0,0,0,1
3615,1,0,1,1,0,0,0,1
3616,1,0,5,1,0,0,0,1
3617,1,0,3,0,0,0,0,0
3618,1,0,3,1,0,0,0,1
3619,1,1,4,1,0,1,0,0
3620,1,0,5,1,0,1,0,0
3621,0,0,4,0,0,0,0,0
3622,1,0,3,1,0,0,0,1
3623,1,0,3,1,1,0,0,0
3624,1,0,4,1,0,0,0,1
3625,1,0,2,0,0,0,0,0
3626,1,0,5,1,0,0,0,1
3627,1,0,1,1,1,0,0,0
3628,2,0,4,1,0,1,0,0
3629,0,0,4,0,0,0,0,0
3630,1,0,2,1,0,1,0,0
3631,1,0,4,1,0,1,0,0
3632,1,0,2,1,1,0,0,0
3633,0,0,3,0,0,0,0,0
3634,0,0,3,0,0,0,0,0
3635,2,1,4,0,0,0,0,0
3636,1,1,5,1,0,0,0,1
3637,1,0,6,1,1,0,0,0
3638,1,0,4,1,0,0,0,1
3639,4,1,4,3,1,1,0,1
3640,1,0,1,1,0,0,0,1
3641,1,0,2,1,0,1,0,0
3642,2,1,5,1,0,1,0,0
3643,1,0,3,1,0,1,0,0
3644,1,0,4,1,0,0,0,1
3645,1,0,1,1,1,0,0,0
3646,1,0,6,1,0,0,0,1
3647,1,0,4,1,0,0,0,1
3648,0,0,2,0,0,0,0,0
3649,1,0,3,1,1,0,0,0
3650,1,0,3,1,0,1,0,0
3651,1,0,4,0,0,0,0,0
3652,1,0,3,0,0,0,0,0
3653,1,0,1,0,0,0,0,0
3654,1,0,4,1,0,0,0,1
